nutrient_id	name	normalized_norm	normalized_norm_no_commas	normalized_norm_no_paren	normalized_norm_compact	is_added_by_expansion	parent_generic_id	parent_generic_compact	rule
240313	Malvidin 3-O-(6''-p-coumaroyl-glucoside)	malvidin 3-o-(6''-p-coumaroyl-glucoside)	malvidin 3-o-(6''-p-coumaroyl-glucoside)	malvidin 3-o-	malvidin 3 o 6 p coumaroyl glucoside	0			
240314	Malvidin 3-O-arabinoside	malvidin 3-o-arabinoside	malvidin 3-o-arabinoside	malvidin 3-o-arabinoside	malvidin 3 o arabinoside	0			
240315	Malvidin 3-O-galactoside	malvidin 3-o-galactoside	malvidin 3-o-galactoside	malvidin 3-o-galactoside	malvidin 3 o galactoside	0			
240316	Malvidin 3-O-glucoside	malvidin 3-o-glucoside	malvidin 3-o-glucoside	malvidin 3-o-glucoside	malvidin 3 o glucoside	0			
240317	Matairesinol	matairesinol	matairesinol	matairesinol	matairesinol	0			
240318	Medioresinol	medioresinol	medioresinol	medioresinol	medioresinol	0			
240319	Mellein	mellein	mellein	mellein	mellein	0			
240320	Methoxyphenylacetic acid	methoxyphenylacetic acid	methoxyphenylacetic acid	methoxyphenylacetic acid	methoxyphenylacetic acid	0	1025	organic acids	organic_acids_to_specific_existing
240321	Methylgalangin	methylgalangin	methylgalangin	methylgalangin	methylgalangin	0			
240322	Morin	morin	morin	morin	morin	0			
240323	Myricetin	myricetin	myricetin	myricetin	myricetin	0			
240324	Myricetin 3-O-arabinoside	myricetin 3-o-arabinoside	myricetin 3-o-arabinoside	myricetin 3-o-arabinoside	myricetin 3 o arabinoside	0			
240325	Myricetin 3-O-galactoside	myricetin 3-o-galactoside	myricetin 3-o-galactoside	myricetin 3-o-galactoside	myricetin 3 o galactoside	0			
240326	Myricetin 3-O-glucoside	myricetin 3-o-glucoside	myricetin 3-o-glucoside	myricetin 3-o-glucoside	myricetin 3 o glucoside	0			
240327	Myricetin 3-O-rhamnoside	myricetin 3-o-rhamnoside	myricetin 3-o-rhamnoside	myricetin 3-o-rhamnoside	myricetin 3 o rhamnoside	0			
240328	Myricetin 3-O-rutinoside	myricetin 3-o-rutinoside	myricetin 3-o-rutinoside	myricetin 3-o-rutinoside	myricetin 3 o rutinoside	0			
240329	Naringenin	naringenin	naringenin	naringenin	naringenin	0			
240330	Naringenin 7-O-glucoside	naringenin 7-o-glucoside	naringenin 7-o-glucoside	naringenin 7-o-glucoside	naringenin 7 o glucoside	0			
240331	Naringin	naringin	naringin	naringin	naringin	0			
240332	Naringin 4'-O-glucoside	naringin 4'-o-glucoside	naringin 4'-o-glucoside	naringin 4'-o-glucoside	naringin 4 o glucoside	0			
240333	Naringin 6'-malonate	naringin 6'-malonate	naringin 6'-malonate	naringin 6'-malonate	naringin 6 malonate	0			
240334	Narirutin	narirutin	narirutin	narirutin	narirutin	0			
240335	Narirutin 4'-O-glucoside	narirutin 4'-o-glucoside	narirutin 4'-o-glucoside	narirutin 4'-o-glucoside	narirutin 4 o glucoside	0			
240336	Neodiosmin	neodiosmin	neodiosmin	neodiosmin	neodiosmin	0			
240337	Neoeriocitrin	neoeriocitrin	neoeriocitrin	neoeriocitrin	neoeriocitrin	0			
240338	Neohesperidin	neohesperidin	neohesperidin	neohesperidin	neohesperidin	0			
240339	Nepetin	nepetin	nepetin	nepetin	nepetin	0			
240340	Nobiletin	nobiletin	nobiletin	nobiletin	nobiletin	0			
240341	Nortrachelogenin	nortrachelogenin	nortrachelogenin	nortrachelogenin	nortrachelogenin	0			
240342	Oleoside 11-methylester	oleoside 11-methylester	oleoside 11-methylester	oleoside 11-methylester	oleoside 11 methylester	0			
240343	Oleoside dimethylester	oleoside dimethylester	oleoside dimethylester	oleoside dimethylester	oleoside dimethylester	0			
240344	Oleuropein	oleuropein	oleuropein	oleuropein	oleuropein	0			
240345	Oleuropein-aglycone	oleuropein-aglycone	oleuropein-aglycone	oleuropein-aglycone	oleuropein aglycone	0			
240346	Pallidol	pallidol	pallidol	pallidol	pallidol	0			
240347	Patuletin 3-O-(2''-feruloylglucosyl)(1->6)-[apiosyl(1->2)]-glucoside	patuletin 3-o-(2''-feruloylglucosyl) (1->6)-[apiosyl (1->2) ]-glucoside	patuletin 3-o-(2''-feruloylglucosyl) (1->6)-[apiosyl (1->2) ]-glucoside	patuletin 3-o--[apiosyl ]-glucoside	patuletin 3 o 2 feruloylglucosyl 1 6 apiosyl 1 2 glucoside	0			
240348	Patuletin 3-O-glucosyl-(1->6)-[apiosyl(1->2)]-glucoside	patuletin 3-o-glucosyl-(1->6)-[apiosyl (1->2) ]-glucoside	patuletin 3-o-glucosyl-(1->6)-[apiosyl (1->2) ]-glucoside	patuletin 3-o-glucosyl--[apiosyl ]-glucoside	patuletin 3 o glucosyl 1 6 apiosyl 1 2 glucoside	0			
240349	Pebrellin	pebrellin	pebrellin	pebrellin	pebrellin	0			
240350	Pelargonidin	pelargonidin	pelargonidin	pelargonidin	pelargonidin	0			
240351	Pelargonidin 3,5-O-diglucoside	pelargonidin 3, 5-o-diglucoside	pelargonidin 3 5-o-diglucoside	pelargonidin 3, 5-o-diglucoside	pelargonidin 3 5 o diglucoside	0			
240352	Pelargonidin 3-O-(6''-malonyl-glucoside)	pelargonidin 3-o-(6''-malonyl-glucoside)	pelargonidin 3-o-(6''-malonyl-glucoside)	pelargonidin 3-o-	pelargonidin 3 o 6 malonyl glucoside	0			
240353	Pelargonidin 3-O-(6''-succinyl-glucoside)	pelargonidin 3-o-(6''-succinyl-glucoside)	pelargonidin 3-o-(6''-succinyl-glucoside)	pelargonidin 3-o-	pelargonidin 3 o 6 succinyl glucoside	0			
240354	Pelargonidin 3-O-arabinoside	pelargonidin 3-o-arabinoside	pelargonidin 3-o-arabinoside	pelargonidin 3-o-arabinoside	pelargonidin 3 o arabinoside	0			
240355	Pelargonidin 3-O-galactoside	pelargonidin 3-o-galactoside	pelargonidin 3-o-galactoside	pelargonidin 3-o-galactoside	pelargonidin 3 o galactoside	0			
240356	Pelargonidin 3-O-glucoside	pelargonidin 3-o-glucoside	pelargonidin 3-o-glucoside	pelargonidin 3-o-glucoside	pelargonidin 3 o glucoside	0			
240357	Pelargonidin 3-O-glucosyl-rutinoside	pelargonidin 3-o-glucosyl-rutinoside	pelargonidin 3-o-glucosyl-rutinoside	pelargonidin 3-o-glucosyl-rutinoside	pelargonidin 3 o glucosyl rutinoside	0			
240358	Pelargonidin 3-O-rutinoside	pelargonidin 3-o-rutinoside	pelargonidin 3-o-rutinoside	pelargonidin 3-o-rutinoside	pelargonidin 3 o rutinoside	0			
240359	Pelargonidin 3-O-sambubioside	pelargonidin 3-o-sambubioside	pelargonidin 3-o-sambubioside	pelargonidin 3-o-sambubioside	pelargonidin 3 o sambubioside	0			
240360	Pelargonidin 3-O-sophoroside	pelargonidin 3-o-sophoroside	pelargonidin 3-o-sophoroside	pelargonidin 3-o-sophoroside	pelargonidin 3 o sophoroside	0			
240361	Peonidin	peonidin	peonidin	peonidin	peonidin	0			
240362	Peonidin 3-O-(6''-acetyl-galactoside)	peonidin 3-o-(6''-acetyl-galactoside)	peonidin 3-o-(6''-acetyl-galactoside)	peonidin 3-o-	peonidin 3 o 6 acetyl galactoside	0			
240363	Peonidin 3-O-(6''-acetyl-glucoside)	peonidin 3-o-(6''-acetyl-glucoside)	peonidin 3-o-(6''-acetyl-glucoside)	peonidin 3-o-	peonidin 3 o 6 acetyl glucoside	0			
240364	Peonidin 3-O-(6''-p-coumaroyl-glucoside)	peonidin 3-o-(6''-p-coumaroyl-glucoside)	peonidin 3-o-(6''-p-coumaroyl-glucoside)	peonidin 3-o-	peonidin 3 o 6 p coumaroyl glucoside	0			
240365	Peonidin 3-O-arabinoside	peonidin 3-o-arabinoside	peonidin 3-o-arabinoside	peonidin 3-o-arabinoside	peonidin 3 o arabinoside	0			
240366	Peonidin 3-O-galactoside	peonidin 3-o-galactoside	peonidin 3-o-galactoside	peonidin 3-o-galactoside	peonidin 3 o galactoside	0			
240367	Peonidin 3-O-glucoside	peonidin 3-o-glucoside	peonidin 3-o-glucoside	peonidin 3-o-glucoside	peonidin 3 o glucoside	0			
240368	Peonidin 3-O-rutinoside	peonidin 3-o-rutinoside	peonidin 3-o-rutinoside	peonidin 3-o-rutinoside	peonidin 3 o rutinoside	0			
240369	Petunidin 3,5-O-diglucoside	petunidin 3, 5-o-diglucoside	petunidin 3 5-o-diglucoside	petunidin 3, 5-o-diglucoside	petunidin 3 5 o diglucoside	0			
240370	Petunidin 3-O-(6''-acetyl-galactoside)	petunidin 3-o-(6''-acetyl-galactoside)	petunidin 3-o-(6''-acetyl-galactoside)	petunidin 3-o-	petunidin 3 o 6 acetyl galactoside	0			
240371	Petunidin 3-O-(6''-acetyl-glucoside)	petunidin 3-o-(6''-acetyl-glucoside)	petunidin 3-o-(6''-acetyl-glucoside)	petunidin 3-o-	petunidin 3 o 6 acetyl glucoside	0			
240372	Petunidin 3-O-(6''-p-coumaroyl-glucoside)	petunidin 3-o-(6''-p-coumaroyl-glucoside)	petunidin 3-o-(6''-p-coumaroyl-glucoside)	petunidin 3-o-	petunidin 3 o 6 p coumaroyl glucoside	0			
240373	Petunidin 3-O-arabinoside	petunidin 3-o-arabinoside	petunidin 3-o-arabinoside	petunidin 3-o-arabinoside	petunidin 3 o arabinoside	0			
240374	Petunidin 3-O-galactoside	petunidin 3-o-galactoside	petunidin 3-o-galactoside	petunidin 3-o-galactoside	petunidin 3 o galactoside	0			
240375	Petunidin 3-O-glucoside	petunidin 3-o-glucoside	petunidin 3-o-glucoside	petunidin 3-o-glucoside	petunidin 3 o glucoside	0			
240376	Petunidin 3-O-rhamnoside	petunidin 3-o-rhamnoside	petunidin 3-o-rhamnoside	petunidin 3-o-rhamnoside	petunidin 3 o rhamnoside	0			
240377	Petunidin 3-O-rutinoside	petunidin 3-o-rutinoside	petunidin 3-o-rutinoside	petunidin 3-o-rutinoside	petunidin 3 o rutinoside	0			
240378	Phenol	phenol	phenol	phenol	phenol	0			
240379	Phloretin	phloretin	phloretin	phloretin	phloretin	0			
240380	Phloretin 2'-O-xylosyl-glucoside	phloretin 2'-o-xylosyl-glucoside	phloretin 2'-o-xylosyl-glucoside	phloretin 2'-o-xylosyl-glucoside	phloretin 2 o xylosyl glucoside	0			
240381	Phloridzin	phloridzin	phloridzin	phloridzin	phloridzin	0			
240382	Phlorin	phlorin	phlorin	phlorin	phlorin	0			
240383	Piceatannol	piceatannol	piceatannol	piceatannol	piceatannol	0			
240384	Piceatannol 3-O-glucoside	piceatannol 3-o-glucoside	piceatannol 3-o-glucoside	piceatannol 3-o-glucoside	piceatannol 3 o glucoside	0			
240385	Pigment A	pigment a	pigment a	pigment a	pigment a	0			
240386	Pinocembrin	pinocembrin	pinocembrin	pinocembrin	pinocembrin	0			
240387	Pinoresinol	pinoresinol	pinoresinol	pinoresinol	pinoresinol	0			
240388	Pinosylvin	pinosylvin	pinosylvin	pinosylvin	pinosylvin	0			
240389	Pinotin A	pinotin a	pinotin a	pinotin a	pinotin a	0			
240390	Polymers (>10 mers)	polymers (>10 mers)	polymers (>10 mers)	polymers	polymers 10 mers	0			
240392	Poncirin	poncirin	poncirin	poncirin	poncirin	0			
240393	Procyanidin dimer B1	procyanidin dimer b1	procyanidin dimer b1	procyanidin dimer b1	procyanidin dimer b1	0			
240394	Procyanidin dimer B2	procyanidin dimer b2	procyanidin dimer b2	procyanidin dimer b2	procyanidin dimer b2	0			
240395	Procyanidin dimer B3	procyanidin dimer b3	procyanidin dimer b3	procyanidin dimer b3	procyanidin dimer b3	0			
240396	Procyanidin dimer B4	procyanidin dimer b4	procyanidin dimer b4	procyanidin dimer b4	procyanidin dimer b4	0			
240397	Procyanidin dimer B5	procyanidin dimer b5	procyanidin dimer b5	procyanidin dimer b5	procyanidin dimer b5	0			
240398	Procyanidin dimer B7	procyanidin dimer b7	procyanidin dimer b7	procyanidin dimer b7	procyanidin dimer b7	0			
240399	Procyanidin trimer C1	procyanidin trimer c1	procyanidin trimer c1	procyanidin trimer c1	procyanidin trimer c1	0			
240400	Procyanidin trimer C2	procyanidin trimer c2	procyanidin trimer c2	procyanidin trimer c2	procyanidin trimer c2	0			
240401	Procyanidin trimer EEC	procyanidin trimer eec	procyanidin trimer eec	procyanidin trimer eec	procyanidin trimer eec	0			
240402	Procyanidin trimer T2	procyanidin trimer t2	procyanidin trimer t2	procyanidin trimer t2	procyanidin trimer t2	0			
240403	Prodelphinidin dimer B3	prodelphinidin dimer b3	prodelphinidin dimer b3	prodelphinidin dimer b3	prodelphinidin dimer b3	0			
240404	Prodelphinidin trimer C-GC-C	prodelphinidin trimer c-gc-c	prodelphinidin trimer c-gc-c	prodelphinidin trimer c-gc-c	prodelphinidin trimer c gc c	0			
240405	Prodelphinidin trimer GC-C-C	prodelphinidin trimer gc-c-c	prodelphinidin trimer gc-c-c	prodelphinidin trimer gc-c-c	prodelphinidin trimer gc c c	0			
240406	Prodelphinidin trimer GC-GC-C	prodelphinidin trimer gc-gc-c	prodelphinidin trimer gc-gc-c	prodelphinidin trimer gc-gc-c	prodelphinidin trimer gc gc c	0			
240407	Protocatechuic acid	protocatechuic acid	protocatechuic acid	protocatechuic acid	protocatechuic acid	0	1025	organic acids	organic_acids_to_specific_existing
240408	Protocatechuic acid 4-O-glucoside	protocatechuic acid 4-o-glucoside	protocatechuic acid 4-o-glucoside	protocatechuic acid 4-o-glucoside	protocatechuic acid 4 o glucoside	0	1025	organic acids	organic_acids_to_specific_existing
240409	Protocatechuic aldehyde	protocatechuic aldehyde	protocatechuic aldehyde	protocatechuic aldehyde	protocatechuic aldehyde	0			
240410	Psoralen	psoralen	psoralen	psoralen	psoralen	0			
240411	Pterostilbene	pterostilbene	pterostilbene	pterostilbene	pterostilbene	0			
240412	Punicalagin	punicalagin	punicalagin	punicalagin	punicalagin	0			
240413	Pyrogallol	pyrogallol	pyrogallol	pyrogallol	pyrogallol	0			
240414	Quercetin	quercetin	quercetin	quercetin	quercetin	0			
240415	Quercetin 3,4'-O-diglucoside	quercetin 3, 4'-o-diglucoside	quercetin 3 4'-o-diglucoside	quercetin 3, 4'-o-diglucoside	quercetin 3 4 o diglucoside	0			
240416	"Quercetin 3-O-(6""-malonyl-glucoside)"	"quercetin 3-o-(6""-malonyl-glucoside)"	"quercetin 3-o-(6""-malonyl-glucoside)"	quercetin 3-o-	quercetin 3 o 6 malonyl glucoside	0			
240417	"Quercetin 3-O-(6""-malonyl-glucoside) 7-O-glucoside"	"quercetin 3-o-(6""-malonyl-glucoside) 7-o-glucoside"	"quercetin 3-o-(6""-malonyl-glucoside) 7-o-glucoside"	quercetin 3-o-7-o-glucoside	quercetin 3 o 6 malonyl glucoside 7 o glucoside	0			
240418	Quercetin 3-O-(6''-acetyl-galactoside) 7-O-rhamnoside	quercetin 3-o-(6''-acetyl-galactoside) 7-o-rhamnoside	quercetin 3-o-(6''-acetyl-galactoside) 7-o-rhamnoside	quercetin 3-o-7-o-rhamnoside	quercetin 3 o 6 acetyl galactoside 7 o rhamnoside	0			
240419	Quercetin 3-O-acetyl-rhamnoside	quercetin 3-o-acetyl-rhamnoside	quercetin 3-o-acetyl-rhamnoside	quercetin 3-o-acetyl-rhamnoside	quercetin 3 o acetyl rhamnoside	0			
240420	Quercetin 3-O-arabinoside	quercetin 3-o-arabinoside	quercetin 3-o-arabinoside	quercetin 3-o-arabinoside	quercetin 3 o arabinoside	0			
240421	Quercetin 3-O-galactoside	quercetin 3-o-galactoside	quercetin 3-o-galactoside	quercetin 3-o-galactoside	quercetin 3 o galactoside	0			
240422	Quercetin 3-O-galactoside 7-O-rhamnoside	quercetin 3-o-galactoside 7-o-rhamnoside	quercetin 3-o-galactoside 7-o-rhamnoside	quercetin 3-o-galactoside 7-o-rhamnoside	quercetin 3 o galactoside 7 o rhamnoside	0			
240423	Quercetin 3-O-glucoside	quercetin 3-o-glucoside	quercetin 3-o-glucoside	quercetin 3-o-glucoside	quercetin 3 o glucoside	0			
240424	Quercetin 3-O-glucosyl-rhamnosyl-galactoside	quercetin 3-o-glucosyl-rhamnosyl-galactoside	quercetin 3-o-glucosyl-rhamnosyl-galactoside	quercetin 3-o-glucosyl-rhamnosyl-galactoside	quercetin 3 o glucosyl rhamnosyl galactoside	0			
240425	Quercetin 3-O-glucosyl-rhamnosyl-glucoside	quercetin 3-o-glucosyl-rhamnosyl-glucoside	quercetin 3-o-glucosyl-rhamnosyl-glucoside	quercetin 3-o-glucosyl-rhamnosyl-glucoside	quercetin 3 o glucosyl rhamnosyl glucoside	0			
240426	Quercetin 3-O-glucosyl-xyloside	quercetin 3-o-glucosyl-xyloside	quercetin 3-o-glucosyl-xyloside	quercetin 3-o-glucosyl-xyloside	quercetin 3 o glucosyl xyloside	0			
240427	Quercetin 3-O-glucuronide	quercetin 3-o-glucuronide	quercetin 3-o-glucuronide	quercetin 3-o-glucuronide	quercetin 3 o glucuronide	0			
240428	Quercetin 3-O-rhamnoside	quercetin 3-o-rhamnoside	quercetin 3-o-rhamnoside	quercetin 3-o-rhamnoside	quercetin 3 o rhamnoside	0			
240429	Quercetin 3-O-rhamnosyl-galactoside	quercetin 3-o-rhamnosyl-galactoside	quercetin 3-o-rhamnosyl-galactoside	quercetin 3-o-rhamnosyl-galactoside	quercetin 3 o rhamnosyl galactoside	0			
240430	Quercetin 3-O-rhamnosyl-rhamnosyl-glucoside	quercetin 3-o-rhamnosyl-rhamnosyl-glucoside	quercetin 3-o-rhamnosyl-rhamnosyl-glucoside	quercetin 3-o-rhamnosyl-rhamnosyl-glucoside	quercetin 3 o rhamnosyl rhamnosyl glucoside	0			
240431	Quercetin 3-O-rutinoside	quercetin 3-o-rutinoside	quercetin 3-o-rutinoside	quercetin 3-o-rutinoside	quercetin 3 o rutinoside	0			
240432	Quercetin 3-O-sophoroside	quercetin 3-o-sophoroside	quercetin 3-o-sophoroside	quercetin 3-o-sophoroside	quercetin 3 o sophoroside	0			
240433	Quercetin 3-O-xyloside	quercetin 3-o-xyloside	quercetin 3-o-xyloside	quercetin 3-o-xyloside	quercetin 3 o xyloside	0			
240434	Quercetin 3-O-xylosyl-glucuronide	quercetin 3-o-xylosyl-glucuronide	quercetin 3-o-xylosyl-glucuronide	quercetin 3-o-xylosyl-glucuronide	quercetin 3 o xylosyl glucuronide	0			
240435	Quercetin 3-O-xylosyl-rutinoside	quercetin 3-o-xylosyl-rutinoside	quercetin 3-o-xylosyl-rutinoside	quercetin 3-o-xylosyl-rutinoside	quercetin 3 o xylosyl rutinoside	0			
240436	Quercetin 4'-O-glucoside	quercetin 4'-o-glucoside	quercetin 4'-o-glucoside	quercetin 4'-o-glucoside	quercetin 4 o glucoside	0			
240437	Quercetin 7,4'-O-diglucoside	quercetin 7, 4'-o-diglucoside	quercetin 7 4'-o-diglucoside	quercetin 7, 4'-o-diglucoside	quercetin 7 4 o diglucoside	0			
240438	Resveratrol	resveratrol	resveratrol	resveratrol	resveratrol	0			
240439	Resveratrol 3-O-glucoside	resveratrol 3-o-glucoside	resveratrol 3-o-glucoside	resveratrol 3-o-glucoside	resveratrol 3 o glucoside	0			
240440	Resveratrol 5-O-glucoside	resveratrol 5-o-glucoside	resveratrol 5-o-glucoside	resveratrol 5-o-glucoside	resveratrol 5 o glucoside	0			
240441	Rhamnetin	rhamnetin	rhamnetin	rhamnetin	rhamnetin	0			
240442	Rhoifolin	rhoifolin	rhoifolin	rhoifolin	rhoifolin	0			
240443	Rhoifolin 4'-O-glucoside	rhoifolin 4'-o-glucoside	rhoifolin 4'-o-glucoside	rhoifolin 4'-o-glucoside	rhoifolin 4 o glucoside	0			
240444	Rosmadial	rosmadial	rosmadial	rosmadial	rosmadial	0			
240445	Rosmanol	rosmanol	rosmanol	rosmanol	rosmanol	0			
240446	Rosmarinic acid	rosmarinic acid	rosmarinic acid	rosmarinic acid	rosmarinic acid	0	1025	organic acids	organic_acids_to_specific_existing
240447	Sakuranetin	sakuranetin	sakuranetin	sakuranetin	sakuranetin	0			
240448	Sanguiin H-6	sanguiin h-6	sanguiin h-6	sanguiin h-6	sanguiin h 6	0			
240449	Schottenol ferulate	schottenol ferulate	schottenol ferulate	schottenol ferulate	schottenol ferulate	0			
240450	Scopoletin	scopoletin	scopoletin	scopoletin	scopoletin	0			
240451	Scutellarein	scutellarein	scutellarein	scutellarein	scutellarein	0			
240452	Secoisolariciresinol	secoisolariciresinol	secoisolariciresinol	secoisolariciresinol	secoisolariciresinol	0			
240453	Secoisolariciresinol-sesquilignan	secoisolariciresinol-sesquilignan	secoisolariciresinol-sesquilignan	secoisolariciresinol-sesquilignan	secoisolariciresinol sesquilignan	0			
240454	Sesamin	sesamin	sesamin	sesamin	sesamin	0			
240455	Sesaminol	sesaminol	sesaminol	sesaminol	sesaminol	0			
240456	Sesamol	sesamol	sesamol	sesamol	sesamol	0			
240457	Sesamolin	sesamolin	sesamolin	sesamolin	sesamolin	0			
240458	Sesamolinol	sesamolinol	sesamolinol	sesamolinol	sesamolinol	0			
240459	Sinapaldehyde	sinapaldehyde	sinapaldehyde	sinapaldehyde	sinapaldehyde	0			
240460	Sinapic acid	sinapic acid	sinapic acid	sinapic acid	sinapic acid	0	1025	organic acids	organic_acids_to_specific_existing
240461	Sinapine	sinapine	sinapine	sinapine	sinapine	0			
240462	Sinensetin	sinensetin	sinensetin	sinensetin	sinensetin	0			
240463	Sitosterol ferulate	sitosterol ferulate	sitosterol ferulate	sitosterol ferulate	sitosterol ferulate	0			
240464	"Spinacetin 3-O-(2""-feruloylglucosyl)(1->6)-[apiosyl(1->2)]-glucoside"	"spinacetin 3-o-(2""-feruloylglucosyl) (1->6)-[apiosyl (1->2) ]-glucoside"	"spinacetin 3-o-(2""-feruloylglucosyl) (1->6)-[apiosyl (1->2) ]-glucoside"	spinacetin 3-o--[apiosyl ]-glucoside	spinacetin 3 o 2 feruloylglucosyl 1 6 apiosyl 1 2 glucoside	0			
240465	"Spinacetin 3-O-(2""-p-coumaroylglucosyl)(1->6)-[apiosyl(1->2)]-glucoside"	"spinacetin 3-o-(2""-p-coumaroylglucosyl) (1->6)-[apiosyl (1->2) ]-glucoside"	"spinacetin 3-o-(2""-p-coumaroylglucosyl) (1->6)-[apiosyl (1->2) ]-glucoside"	spinacetin 3-o--[apiosyl ]-glucoside	spinacetin 3 o 2 p coumaroylglucosyl 1 6 apiosyl 1 2 glucoside	0			
240466	Spinacetin 3-O-glucosyl-(1->6)-[apiosyl(1->2)]-glucoside	spinacetin 3-o-glucosyl-(1->6)-[apiosyl (1->2) ]-glucoside	spinacetin 3-o-glucosyl-(1->6)-[apiosyl (1->2) ]-glucoside	spinacetin 3-o-glucosyl--[apiosyl ]-glucoside	spinacetin 3 o glucosyl 1 6 apiosyl 1 2 glucoside	0			
240467	Spinacetin 3-O-glucosyl-(1->6)-glucoside	spinacetin 3-o-glucosyl-(1->6)-glucoside	spinacetin 3-o-glucosyl-(1->6)-glucoside	spinacetin 3-o-glucosyl--glucoside	spinacetin 3 o glucosyl 1 6 glucoside	0			
240468	Stigmastanol ferulate	stigmastanol ferulate	stigmastanol ferulate	stigmastanol ferulate	stigmastanol ferulate	0			
240469	Syringaldehyde	syringaldehyde	syringaldehyde	syringaldehyde	syringaldehyde	0			
240470	Syringaresinol	syringaresinol	syringaresinol	syringaresinol	syringaresinol	0			
240471	Syringic acid	syringic acid	syringic acid	syringic acid	syringic acid	0	1025	organic acids	organic_acids_to_specific_existing
240472	Tangeretin	tangeretin	tangeretin	tangeretin	tangeretin	0			
240473	Tetramethylscutellarein	tetramethylscutellarein	tetramethylscutellarein	tetramethylscutellarein	tetramethylscutellarein	0			
240474	Theaflavin	theaflavin	theaflavin	theaflavin	theaflavin	0			
240475	Theaflavin 3'-O-gallate	theaflavin 3'-o-gallate	theaflavin 3'-o-gallate	theaflavin 3'-o-gallate	theaflavin 3 o gallate	0			
240476	Theaflavin 3,3'-O-digallate	theaflavin 3, 3'-o-digallate	theaflavin 3 3'-o-digallate	theaflavin 3, 3'-o-digallate	theaflavin 3 3 o digallate	0			
240477	Theaflavin 3-O-gallate	theaflavin 3-o-gallate	theaflavin 3-o-gallate	theaflavin 3-o-gallate	theaflavin 3 o gallate	0			
240478	Thymol	thymol	thymol	thymol	thymol	0			
240479	Todolactol A	todolactol a	todolactol a	todolactol a	todolactol a	0			
240480	Trachelogenin	trachelogenin	trachelogenin	trachelogenin	trachelogenin	0			
240481	Tyrosol	tyrosol	tyrosol	tyrosol	tyrosol	0			
240482	Umbelliferone	umbelliferone	umbelliferone	umbelliferone	umbelliferone	0			
240483	Valoneic acid dilactone	valoneic acid dilactone	valoneic acid dilactone	valoneic acid dilactone	valoneic acid dilactone	0	1025	organic acids	organic_acids_to_specific_existing
240484	Vanillic acid	vanillic acid	vanillic acid	vanillic acid	vanillic acid	0	1025	organic acids	organic_acids_to_specific_existing
240485	Vanillin	vanillin	vanillin	vanillin	vanillin	0			
240486	Verbascoside	verbascoside	verbascoside	verbascoside	verbascoside	0			
240487	Vitisin A	vitisin a	vitisin a	vitisin a	vitisin a	0			
240488	Xanthohumol	xanthohumol	xanthohumol	xanthohumol	xanthohumol	0			
240489	Xanthotoxin	xanthotoxin	xanthotoxin	xanthotoxin	xanthotoxin	0			
240490	[6]-Gingerol	[6]-gingerol	[6]-gingerol	[6]-gingerol	6 gingerol	0			
240491	d-Viniferin	d-viniferin	d-viniferin	d-viniferin	d viniferin	0			
240492	e-Viniferin	e-viniferin	e-viniferin	e-viniferin	e viniferin	0			
240493	m-Coumaric acid	m-coumaric acid	m-coumaric acid	m-coumaric acid	m coumaric acid	0	1025	organic acids	organic_acids_to_specific_existing
240494	o-Coumaric acid	o-coumaric acid	o-coumaric acid	o-coumaric acid	o coumaric acid	0	1025	organic acids	organic_acids_to_specific_existing
240495	p-Anisaldehyde	p-anisaldehyde	p-anisaldehyde	p-anisaldehyde	p anisaldehyde	0			
240496	p-Coumaric acid	p-coumaric acid	p-coumaric acid	p-coumaric acid	p coumaric acid	0	1025	organic acids	organic_acids_to_specific_existing
